property_id,property_name,property_types,listed_date,updated_date,bedrooms,bathrooms,land_area,floor_area,floor_level,completion_year,facing,price,address,commune,district,city,amenities
241115,"5 Bed, 6 Bath Twin Villa for Sale in Nirouth",Twin Villa,7/3/2024,1/7/2024,5.0,6.0,207.0,,3.0,2018,N,420000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241111,"4 Bed, 5 Bath Shophouse for Sale in Nirouth",Shophouse,7/3/2024,18/04/2024,4.0,5.0,71.0,,3.0,2018,S,129000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241109,"4 Bed, 7 Bath Shophouse for Sale in Stueng Mean chey 3",Shophouse,7/3/2024,25/06/2024,4.0,7.0,90.0,,3.0,2018,E,250000.0,"Stueng Mean chey 3, Meanchey, Phnom Penh",Stueng Mean chey 3,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241083,"8 Bed, 8 Bath House for Sale in BKK 3",House,6/3/2024,1/7/2024,8.0,8.0,100.0,,,2018,,375000.0,"BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
241082,"3 Bed, 2 Bath Apartment for Sale & Rent in Boeung Trabek",Apartment,6/3/2024,3/4/2024,3.0,2.0,,63.0,8.0,2018,,98000.0,"Boeung Trabek, Chamkarmon, Phnom Penh",Boeung Trabek,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Sauna"
241050,"1 Bed, 1 Bath Condo for Sale in Veal Vong",Condo,6/3/2024,1/4/2024,1.0,1.0,,77.0,36.0,2018,S,92000.0,"Veal Vong, 7 Makara, Phnom Penh",Veal Vong,7 Makara,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool, Backup Electricity / Generator"
241048,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth : The Star Platinum Mercurean II",Unit,6/3/2024,1/7/2024,4.0,5.0,102.0,180.0,,2018,E/S,230000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, Playground"
241041,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth : The Star Platinum Mercurean II",Twin Villa,5/3/2024,27/06/2024,4.0,5.0,176.0,216.0,,2018,E,430000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, On main road, Playground"
241029,"6 Bed, 3 Bath House for Sale in Boeng Reang",House,5/3/2024,28/06/2024,6.0,3.0,,288.0,,2018,S,470000.0,"Boeng Reang, Daun Penh, Phnom Penh",Boeng Reang,Daun Penh,Phnom Penh,"Non-Flooding, On main road"
241016,"4 Bed, 5 Bath Villa for Sale in Nirouth",Villa,5/3/2024,25/06/2024,4.0,5.0,600.0,,3.0,2018,S,760000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241014,"4 Bed, 5 Bath Twin Villa for Sale in Veal Sbov",Twin Villa,5/3/2024,25/06/2024,4.0,5.0,187.0,,3.0,2018,N,330000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241003,"5 Bed, 6 Bath Villa for Sale & Rent in Borey Peng Huoth: The Star Platinum Eco Veranda",Villa,5/3/2024,10/12/2024,5.0,6.0,728.0,475.0,,2018,N,6000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241000,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth: The Star Platinum Eco Delta",Unit,5/3/2024,28/06/2024,4.0,5.0,100.0,180.0,,2018,N/E,180000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, Playground"
240995,"4 Bed, 5 Bath Twin Villa for Sale in Preaek Kampues",Twin Villa,4/3/2024,25/06/2024,4.0,5.0,157.0,,3.0,2018,,245000.0,"Preaek Kampues, Dangkao, Phnom Penh",Preaek Kampues,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240987,"1 Bed, 1 Bath Condo for Sale in Chroy Changvar",Condo,4/3/2024,20/03/2024,1.0,1.0,,58.0,8.0,2018,,68000.0,"Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Sauna, Swimming Pool"
240986,"2 Bed, 2 Bath Condo for Sale in Chak Angrae Leu",Condo,4/3/2024,10/6/2024,2.0,2.0,,105.0,22.0,2018,,180000.0,"Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Common Area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Playground, Swimming Pool"
240967,"4 Bed, 5 Bath Shophouse for Sale in Veal Sbov",Shophouse,4/3/2024,24/06/2024,4.0,5.0,73.0,,3.0,2018,E/S,130000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240965,"2 Bed, 3 Bath Flat for Sale in Veal Sbov",Flat,4/3/2024,1/7/2024,2.0,3.0,86.0,,,2018,N,87000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240957,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth: The Star Platinum Eco Delta",Unit,4/3/2024,1/7/2024,4.0,5.0,95.0,180.0,,2018,N/E,198000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, On main road, Playground"
240944,"5 Bed, 5 Bath House for Sale in BKK 3",House,4/3/2024,1/7/2024,5.0,5.0,80.0,,,2018,,375000.0,"BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240910,"4 Bed, 5 Bath Twin Villa for Sale & Rent in Preaek Kampues",Twin Villa,1/3/2024,24/06/2024,4.0,5.0,165.0,,3.0,2018,,280000.0,"Preaek Kampues, Dangkao, Phnom Penh",Preaek Kampues,Dangkao,Phnom Penh,"Car Parking, Garden, Non-Flooding"
240909,"3 Bed, 3 Bath Villa for Sale & Rent in Preaek Kampues",Villa,1/3/2024,24/06/2024,3.0,3.0,81.0,,3.0,2018,,152000.0,"Preaek Kampues, Dangkao, Phnom Penh",Preaek Kampues,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240903,"3 Bed, 3 Bath Villa for Sale & Rent in Preaek Kampues",Villa,1/3/2024,24/06/2024,3.0,3.0,81.0,,3.0,2018,,145000.0,"Preaek Kampues, Dangkao, Phnom Penh",Preaek Kampues,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240891,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth : The Star Platinum Mercurean II",Unit,1/3/2024,27/06/2024,4.0,5.0,104.0,183.0,,2018,S,210000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, On main road, Playground"
240884,"5 Bed, 4 Bath Villa for Sale & Rent in Chroy Changvar",Villa,1/3/2024,29/04/2024,5.0,4.0,286.0,,4.0,2018,,700000.0,"Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240881,"4 Bed, 5 Bath Link House for Sale in Dangkao",Unit,1/3/2024,27/06/2024,4.0,5.0,82.0,,,2018,W,115000.0,"Dangkao, Dangkao, Phnom Penh",Dangkao,Dangkao,Phnom Penh,"Car Parking, Non-Flooding"
240866,Land for Sale in Ta Khmao,Land/Development,1/3/2024,24/06/2024,,,317.0,,,2018,,100000.0,"Ta Khmao, Ta Khmau, Kandal",Ta Khmao,Ta Khmau,Kandal,
240863,"4 Bed, 5 Bath Twin Villa for Sale in Prey Sa",Twin Villa,29/02/2024,11/3/2024,4.0,5.0,184.0,,3.0,2018,N,270000.0,"Prey Sa, Dangkao, Phnom Penh",Prey Sa,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240839,"4 Bed, 4 Bath Twin Villa for Sale & Rent in Bak Kaeng",Twin Villa,29/02/2024,27/06/2024,4.0,4.0,209.0,154.0,,2018,S,170000.0,"Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240836,"4 Bed, 5 Bath Twin Villa for Sale in Bak Kaeng",Twin Villa,29/02/2024,27/06/2024,4.0,5.0,209.0,216.0,,2018,W,153000.0,"Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240834,Land for Sale in Krang Thnong,Land/Development,29/02/2024,24/06/2024,,,739.0,,,2018,,2217000.0,"Krang Thnong, Sen Sok, Phnom Penh",Krang Thnong,Sen Sok,Phnom Penh,
240832,"4 Bed, 4 Bath Twin Villa for Sale & Rent in Bak Kaeng",Twin Villa,29/02/2024,27/06/2024,4.0,4.0,199.0,154.0,,2018,S,180000.0,"Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Non-Flooding, On main road"
240831,Land for Sale in Kouk Roka,Land/Development,29/02/2024,29/04/2024,,,1410.0,,,2018,,987000.0,"Kouk Roka, Prek Pnov, Phnom Penh",Kouk Roka,Prek Pnov,Phnom Penh,
240829,"4 Bed, 5 Bath Twin Villa for Sale in Bak Kaeng",Twin Villa,29/02/2024,1/7/2024,4.0,5.0,207.0,,3.0,2018,,220000.0,"Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240824,Land for Sale in Kouk Roka,Land/Development,28/02/2024,24/06/2024,,,1968.0,,,2018,,1082400.0,"Kouk Roka, Prek Pnov, Phnom Penh",Kouk Roka,Prek Pnov,Phnom Penh,
240820,"4 Bed, 5 Bath Shophouse for Sale & Rent in Prey Sa",Shophouse,28/02/2024,28/06/2024,4.0,5.0,90.0,,,2018,N,150000.0,"Prey Sa, Dangkao, Phnom Penh",Prey Sa,Dangkao,Phnom Penh,"Car Parking, Non-Flooding"
240819,Land for Sale in Veal Sbov,Land/Development,28/02/2024,24/06/2024,,,14881.0,,,2018,,4464300.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Commercial area, Non-Flooding"
240814,"4 Bed, 5 Bath Shophouse for Sale & Rent in Nirouth",Shophouse,28/02/2024,29/04/2024,4.0,5.0,99.0,,3.0,2018,E/S,280000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240801,"2 Bed, 1 Bath Condo for Sale in Chak Angrae Leu",Condo,28/02/2024,1/3/2024,2.0,1.0,,57.0,39.0,2018,,101908.0,"Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
240799,"7 Bed, 6 Bath Villa for Sale & Rent in Preaek Thmei",Villa,28/02/2024,24/06/2024,7.0,6.0,540.0,,3.0,2018,S,870000.0,"Preaek Thmei, Chbar Ampov, Phnom Penh",Preaek Thmei,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240768,Land for Sale in Kouk Roka,Land/Development,27/02/2024,28/06/2024,,,122.0,,,2018,,55000.0,"Kouk Roka, Prek Pnov, Phnom Penh",Kouk Roka,Prek Pnov,Phnom Penh,
240766,Land for Sale in Krang Thnong,Land/Development,27/02/2024,21/06/2024,,,2853.0,,,2018,,1426500.0,"Krang Thnong, Sen Sok, Phnom Penh",Krang Thnong,Sen Sok,Phnom Penh,On main road
240764,"2 Bed, 1 Bath Condo for Sale in The Penthouse Residence",Condo,27/02/2024,7/3/2024,2.0,1.0,,74.0,19.0,2020,,256555.0,"Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
240762,"2 Bed, 2 Bath Condo for Sale in Tonle Bassac",Condo,27/02/2024,27/02/2024,2.0,2.0,,85.0,26.0,2020,,200000.0,"Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool, Backup Electricity / Generator"
240749,"2 Bed, 1 Bath Condo for Sale in BKK 3",Condo,27/02/2024,5/3/2024,2.0,1.0,,75.0,23.0,2020,N,120000.0,"BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
240748,"2 Bed, 1 Bath Condo for Sale in Boeung Tumpun 2",Condo,27/02/2024,28/02/2024,2.0,1.0,,52.0,18.0,2020,,65000.0,"Boeung Tumpun 2, Meanchey, Phnom Penh",Boeung Tumpun 2,Meanchey,Phnom Penh,"Commercial area, Lift / Elevator, Non-Flooding, On main road"
240738,"4 Bed, 5 Bath Link House for Sale in Preaek Aeng",Unit,26/02/2024,19/03/2024,4.0,5.0,62.0,,,2020,,288000.0,"Preaek Aeng, Chbar Ampov, Phnom Penh",Preaek Aeng,Chbar Ampov,Phnom Penh,
240736,"2 Bed, 2 Bath Condo for Sale in Tonle Bassac",Condo,26/02/2024,3/7/2024,2.0,2.0,,89.0,9.0,2020,,162000.0,"Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
240721,"4 Bed, 2 Bath House for Sale in Boeng Reang",House,26/02/2024,26/02/2024,4.0,2.0,,256.0,,2020,S,410000.0,"Boeng Reang, Daun Penh, Phnom Penh",Boeng Reang,Daun Penh,Phnom Penh,"Common Area, Non-Flooding, On main road"
240697,"5 Bed, 6 Bath Villa for Sale & Rent in Preaek Ta Sek",Villa,23/02/2024,27/06/2024,5.0,6.0,420.0,,3.0,2020,,670000.0,"Preaek Ta Sek, Chroy Changvar, Phnom Penh",Preaek Ta Sek,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240688,"4 Bed, 5 Bath Twin Villa for Sale & Rent in Preaek Lieb",Twin Villa,23/02/2024,27/06/2024,4.0,5.0,200.0,,3.0,2020,,238000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240687,"2 Bed, 3 Bath Shophouse for Sale in Boeng Reang",Shophouse,23/02/2024,27/06/2024,2.0,3.0,112.0,,,2020,,330000.0,"Boeng Reang, Daun Penh, Phnom Penh",Boeng Reang,Daun Penh,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240670,"4 Bed, 5 Bath Shophouse for Sale & Rent in Preaek Anhchanh",Shophouse,23/02/2024,27/06/2024,4.0,5.0,88.0,,3.0,2020,S/W,110000.0,"Preaek Anhchanh, Mukh Kampul, Kandal",Preaek Anhchanh,Mukh Kampul,Kandal,"Car Parking, Commercial area, Non-Flooding"
240647,"1 Bed, 1 Bath Apartment for Sale & Rent in Phsar Thmei III",Apartment,22/02/2024,28/05/2024,1.0,1.0,,57.0,2.0,2020,,66000.0,"Phsar Thmei III, Daun Penh, Phnom Penh",Phsar Thmei III,Daun Penh,Phnom Penh,Non-Flooding
240637,"4 Bed, 5 Bath Shophouse for Sale in Preaek Anhchanh",Shophouse,22/02/2024,2/5/2024,4.0,5.0,88.0,,3.0,2020,N/E,90000.0,"Preaek Anhchanh, Mukh Kampul, Kandal",Preaek Anhchanh,Mukh Kampul,Kandal,"Car Parking, Commercial area, Non-Flooding"
240633,"7 Bed, 8 Bath Villa for Sale & Rent in BKK 1",Villa,21/02/2024,26/06/2024,7.0,8.0,493.0,,,2020,N,4500000.0,"BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Common Area, Non-Flooding, On main road"
240605,"4 Bed, 5 Bath Twin Villa for Sale in Chak Angrae Kraom",Twin Villa,21/02/2024,22/02/2024,4.0,5.0,200.0,216.0,3.0,2020,S,380000.0,"Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240591,"6 Bed, 8 Bath Shophouse for Sale in Nirouth",Shophouse,20/02/2024,26/06/2024,6.0,8.0,560.0,,3.0,2020,S,1500000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding, On main road"
240590,"4 Bed, 5 Bath Shophouse for Sale in Cheung Kaeub",Shophouse,20/02/2024,26/06/2024,4.0,5.0,83.0,,3.0,2020,N,68000.0,"Cheung Kaeub, Kandal Stueng, Kandal",Cheung Kaeub,Kandal Stueng,Kandal,"Car Parking, Commercial area, Non-Flooding"
240582,"5 Bed, 6 Bath Twin Villa for Sale in Borey Peng Huoth : The Star Diamond",Twin Villa,20/02/2024,26/06/2024,5.0,6.0,200.0,,3.0,2020,S,420000.0,"Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240578,"4 Bed, 5 Bath Shophouse for Sale in Nirouth",Shophouse,20/02/2024,26/06/2024,4.0,5.0,90.0,,3.0,2020,S,380000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240568,"5 Bed, 5 Bath Twin Villa for Sale in Nirouth",Twin Villa,20/02/2024,26/06/2024,5.0,5.0,187.0,270.0,3.0,2020,S,360000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240547,"4 Bed, 6 Bath Shophouse for Sale in Tuek L'ak 2",Shophouse,20/02/2024,26/06/2024,4.0,6.0,73.0,,3.0,2020,W,320000.0,"Tuek L'ak 2, Toul Kork, Phnom Penh",Tuek L'ak 2,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240513,"4 Bed, 5 Bath Twin Villa for Sale in Nirouth",Twin Villa,19/02/2024,26/06/2024,4.0,5.0,171.0,,3.0,2020,W,260000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240508,"1 Bed, 1 Bath Condo for Sale in Phnom Penh Thmey",Condo,19/02/2024,4/3/2024,1.0,1.0,,56.0,12.0,2020,,70000.0,"Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
240445,"4 Bed, 5 Bath Twin Villa for Sale in Chak Angrae Leu",Twin Villa,16/02/2024,16/02/2024,4.0,5.0,184.0,,3.0,2020,,500000.0,"Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240431,"5 Bed, 6 Bath Twin Villa for Sale in Nirouth",Twin Villa,16/02/2024,25/06/2024,5.0,6.0,200.0,,3.0,2020,N,300000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240420,"6 Bed, 7 Bath Shophouse for Sale in BKK 3",Shophouse,15/02/2024,25/06/2024,6.0,7.0,162.0,,,2020,N,700000.0,"BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,Car Parking
240411,"5 Bed, 7 Bath Villa for Sale & Rent in Preaek Lieb",Villa,15/02/2024,26/08/2024,5.0,7.0,356.0,351.0,3.0,2020,S,600000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Non-Flooding"
240388,"5 Bed, 6 Bath Shophouse for Sale & Rent in BKK 3",Shophouse,14/02/2024,25/04/2024,5.0,6.0,100.0,,,2020,N,530000.0,"BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,
240383,Land for Sale in Nirouth,Land/Development,14/02/2024,21/06/2024,,,480.0,,,2020,,450000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,
240381,"4 Bed, 5 Bath Shophouse for Sale in Nirouth",Shophouse,14/02/2024,14/02/2024,4.0,5.0,174.0,,,2020,E,195000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240379,"4 Bed, 5 Bath Shophouse for Sale in Chak Angrae Kraom",Shophouse,14/02/2024,21/06/2024,4.0,5.0,99.0,,,2020,E,240000.0,"Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Non-Flooding, On main road"
240378,"3 Bed, 3 Bath Apartment for Sale in Wat Phnom",Apartment,13/02/2024,13/02/2024,3.0,3.0,,186.0,,2020,,240000.0,"Wat Phnom, Daun Penh, Phnom Penh",Wat Phnom,Daun Penh,Phnom Penh,"Common Area, Garden, Non-Flooding"
240375,Land for Sale & Rent in Stueng Mean chey 2,Land/Development,13/02/2024,25/06/2024,,,977.0,,,2020,,449420.0,"Stueng Mean chey 2, Meanchey, Phnom Penh",Stueng Mean chey 2,Meanchey,Phnom Penh,
240347,"4 Bed, 5 Bath Link House for Sale in Preaek Lieb",Unit,13/02/2024,25/06/2024,4.0,5.0,100.0,195.0,,2020,S,175000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,Non-Flooding
240344,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth: The Star Platinum",Unit,13/02/2024,25/06/2024,4.0,5.0,121.0,208.0,,2020,S,205000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, On main road, Playground"
240324,Land for Sale in Sangkat Muoy,Land/Development,12/2/2024,29/02/2024,,,20000.0,,,2020,,2000000.0,"Sangkat Muoy, Sihanoukville, Sihanoukville",Sangkat Muoy,Sihanoukville,Sihanoukville,
240291,"3 Bed, 3 Bath House for Sale in Sla Kram",House,10/2/2024,14/10/2024,3.0,3.0,,,,2020,,280000.0,"Sla Kram, Siem Reap, Siem Reap",Sla Kram,Siem Reap,Siem Reap,"Car Parking, Commercial area, Common Area, Garden, Non-Flooding, Swimming Pool"
240289,"3 Bed, 3 Bath Condo for Sale in Tonle Bassac",Condo,9/2/2024,19/08/2024,3.0,3.0,,194.0,20.0,2020,,310000.0,"Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Lift / Elevator, Non-Flooding"
240284,Land for Sale in Preaek Thmei,Land/Development,9/2/2024,20/06/2024,,,210.0,,,2020,,77000.0,"Preaek Thmei, Chbar Ampov, Phnom Penh",Preaek Thmei,Chbar Ampov,Phnom Penh,
240277,Land for Sale in Preaek Thmei,Land/Development,8/2/2024,20/06/2024,,,392.0,,,2020,,250000.0,"Preaek Thmei, Chbar Ampov, Phnom Penh",Preaek Thmei,Chbar Ampov,Phnom Penh,
240256,"4 Bed, 5 Bath Twin Villa for Sale in Chak Angrae Kraom",Twin Villa,8/2/2024,20/06/2024,4.0,5.0,215.0,216.0,,2020,N,580000.0,"Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240221,"2 Bed, 1 Bath Condo for Sale in Chak Angrae Leu",Condo,7/2/2024,24/06/2024,2.0,1.0,,67.0,11.0,2020,,140000.0,"Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool, Backup Electricity / Generator"
240203,"5 Bed, 5 Bath Shophouse for Sale & Rent in BKK 2",Shophouse,6/2/2024,19/06/2024,5.0,5.0,148.0,,4.0,2020,E,2500000.0,"BKK 2, Chamkarmon, Phnom Penh",BKK 2,Chamkarmon,Phnom Penh,On main road
240191,"7 Bed, 7 Bath Twin Villa for Sale in Prey Sa",Twin Villa,6/2/2024,21/06/2024,7.0,7.0,441.0,,,2020,S,680000.0,"Prey Sa, Dangkao, Phnom Penh",Prey Sa,Dangkao,Phnom Penh,Car Parking
240190,"2 Bed, 3 Bath Link House for Sale in Bak Kaeng",Unit,6/2/2024,20/06/2024,2.0,3.0,84.0,106.0,,2020,S,70000.0,"Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Garden, Non-Flooding, Playground"
240187,"3 Bed, 4 Bath House for Sale in Bak Kaeng",House,6/2/2024,20/06/2024,3.0,4.0,84.0,,,2020,S,89000.0,"Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Garden, Non-Flooding, Playground"
240175,"4 Bed, 6 Bath Villa for Sale in Phsar Daeum Thkov",Villa,6/2/2024,21/06/2024,4.0,6.0,377.0,,,2020,,890000.0,"Phsar Daeum Thkov, Chamkarmon, Phnom Penh",Phsar Daeum Thkov,Chamkarmon,Phnom Penh,Car Parking
240173,"4 Bed, 5 Bath Twin Villa for Sale in Bak Kaeng",Twin Villa,6/2/2024,20/06/2024,4.0,5.0,286.0,,,2020,S,295000.0,"Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Garden, Non-Flooding, On main road, Playground"
240165,"6 Bed, 4 Bath House for Sale in BKK 2",House,5/2/2024,21/06/2024,6.0,4.0,168.0,,,2020,N,800000.0,"BKK 2, Chamkarmon, Phnom Penh",BKK 2,Chamkarmon,Phnom Penh,
240163,Land for Sale in Boeung Tumpun,Land/Development,5/2/2024,21/06/2024,,,104.0,,,2020,,65000.0,"Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,
240159,"9 Bed, 5 Bath House for Sale & Rent in BKK 2",House,5/2/2024,12/2/2024,9.0,5.0,,102.0,,2020,,650000.0,"BKK 2, Chamkarmon, Phnom Penh",BKK 2,Chamkarmon,Phnom Penh,
