amenity_id,property_id,amenity_name
amenity_9,property_1889,Non-Flooding
amenity_1,property_1890,Car Parking
amenity_2,property_1890,Commercial area
amenity_9,property_1890,Non-Flooding
amenity_1,property_1891,Car Parking
amenity_2,property_1891,Commercial area
amenity_9,property_1891,Non-Flooding
amenity_2,property_1892,Commercial area
amenity_9,property_1892,Non-Flooding
amenity_4,property_1892,On main road
amenity_1,property_1893,Car Parking
amenity_2,property_1893,Commercial area
amenity_9,property_1893,Non-Flooding
amenity_9,property_1894,Non-Flooding
amenity_4,property_1894,On main road
amenity_1,property_1895,Car Parking
amenity_2,property_1895,Commercial area
amenity_9,property_1895,Non-Flooding
amenity_4,property_1895,On main road
amenity_1,property_1896,Car Parking
amenity_2,property_1896,Commercial area
amenity_9,property_1896,Non-Flooding
amenity_2,property_1897,Commercial area
amenity_9,property_1897,Non-Flooding
amenity_1,property_1898,Car Parking
amenity_2,property_1898,Commercial area
amenity_9,property_1898,Non-Flooding
No_amenities,property_1899,No amenities
No_amenities,property_1900,No amenities
No_amenities,property_1901,No amenities
amenity_1,property_1902,Car Parking
amenity_2,property_1902,Commercial area
amenity_1,property_1903,Car Parking
amenity_2,property_1903,Commercial area
amenity_6,property_1903,Common Area
amenity_7,property_1903,Garden
amenity_8,property_1903,Gym/Fitness Center
amenity_3,property_1903,Lift / Elevator
amenity_9,property_1903,Non-Flooding
amenity_11,property_1903,Playground
amenity_14,property_1903,Sauna
amenity_12,property_1903,Sports Facilities
amenity_5,property_1903,Swimming Pool
amenity_10,property_1903,Backup Electricity / Generator
amenity_1,property_1904,Car Parking
amenity_2,property_1904,Commercial area
amenity_9,property_1904,Non-Flooding
amenity_1,property_1905,Car Parking
amenity_8,property_1905,Gym/Fitness Center
amenity_3,property_1905,Lift / Elevator
amenity_14,property_1905,Sauna
amenity_12,property_1905,Sports Facilities
amenity_5,property_1905,Swimming Pool
amenity_1,property_1906,Car Parking
amenity_2,property_1906,Commercial area
amenity_9,property_1906,Non-Flooding
amenity_2,property_1907,Commercial area
amenity_9,property_1907,Non-Flooding
amenity_1,property_1908,Car Parking
amenity_6,property_1909,Common Area
amenity_3,property_1909,Lift / Elevator
amenity_9,property_1909,Non-Flooding
amenity_2,property_1910,Commercial area
amenity_9,property_1910,Non-Flooding
amenity_1,property_1911,Car Parking
amenity_2,property_1911,Commercial area
amenity_6,property_1911,Common Area
amenity_7,property_1911,Garden
amenity_9,property_1911,Non-Flooding
amenity_5,property_1911,Swimming Pool
amenity_8,property_1912,Gym/Fitness Center
amenity_9,property_1912,Non-Flooding
amenity_5,property_1912,Swimming Pool
amenity_1,property_1913,Car Parking
amenity_7,property_1913,Garden
amenity_9,property_1913,Non-Flooding
amenity_4,property_1913,On main road
amenity_11,property_1913,Playground
amenity_1,property_1914,Car Parking
amenity_9,property_1914,Non-Flooding
amenity_1,property_1915,Car Parking
amenity_9,property_1915,Non-Flooding
No_amenities,property_1916,No amenities
amenity_1,property_1917,Car Parking
amenity_2,property_1917,Commercial area
amenity_7,property_1917,Garden
amenity_8,property_1917,Gym/Fitness Center
amenity_3,property_1917,Lift / Elevator
amenity_9,property_1917,Non-Flooding
amenity_4,property_1917,On main road
amenity_5,property_1917,Swimming Pool
amenity_10,property_1917,Backup Electricity / Generator
amenity_1,property_1918,Car Parking
amenity_7,property_1918,Garden
amenity_9,property_1918,Non-Flooding
amenity_4,property_1918,On main road
amenity_11,property_1918,Playground
amenity_1,property_1919,Car Parking
amenity_7,property_1919,Garden
amenity_9,property_1919,Non-Flooding
amenity_4,property_1919,On main road
amenity_11,property_1919,Playground
amenity_1,property_1920,Car Parking
amenity_9,property_1920,Non-Flooding
amenity_5,property_1920,Swimming Pool
amenity_1,property_1921,Car Parking
amenity_7,property_1921,Garden
amenity_9,property_1921,Non-Flooding
amenity_11,property_1921,Playground
amenity_1,property_1922,Car Parking
amenity_9,property_1922,Non-Flooding
amenity_9,property_1923,Non-Flooding
amenity_4,property_1923,On main road
amenity_1,property_1924,Car Parking
amenity_7,property_1924,Garden
amenity_9,property_1924,Non-Flooding
amenity_11,property_1924,Playground
amenity_1,property_1925,Car Parking
amenity_9,property_1925,Non-Flooding
No_amenities,property_1926,No amenities
amenity_1,property_1927,Car Parking
amenity_9,property_1927,Non-Flooding
amenity_4,property_1927,On main road
amenity_1,property_1928,Car Parking
amenity_7,property_1928,Garden
amenity_8,property_1928,Gym/Fitness Center
amenity_3,property_1928,Lift / Elevator
amenity_9,property_1928,Non-Flooding
amenity_12,property_1928,Sports Facilities
amenity_5,property_1928,Swimming Pool
amenity_10,property_1928,Backup Electricity / Generator
amenity_1,property_1929,Car Parking
amenity_2,property_1929,Commercial area
amenity_6,property_1929,Common Area
amenity_8,property_1929,Gym/Fitness Center
amenity_13,property_1929,Jacuzzi
amenity_3,property_1929,Lift / Elevator
amenity_9,property_1929,Non-Flooding
amenity_11,property_1929,Playground
amenity_12,property_1929,Sports Facilities
amenity_5,property_1929,Swimming Pool
amenity_10,property_1929,Backup Electricity / Generator
amenity_1,property_1930,Car Parking
amenity_6,property_1930,Common Area
amenity_7,property_1930,Garden
amenity_9,property_1930,Non-Flooding
amenity_11,property_1930,Playground
No_amenities,property_1931,No amenities
amenity_2,property_1932,Commercial area
amenity_8,property_1932,Gym/Fitness Center
amenity_3,property_1932,Lift / Elevator
amenity_9,property_1932,Non-Flooding
amenity_11,property_1932,Playground
amenity_12,property_1932,Sports Facilities
amenity_5,property_1932,Swimming Pool
amenity_10,property_1932,Backup Electricity / Generator
No_amenities,property_1933,No amenities
No_amenities,property_1934,No amenities
amenity_1,property_1935,Car Parking
amenity_7,property_1935,Garden
amenity_9,property_1935,Non-Flooding
amenity_9,property_1936,Non-Flooding
No_amenities,property_1937,No amenities
No_amenities,property_1938,No amenities
No_amenities,property_1939,No amenities
No_amenities,property_1940,No amenities
amenity_1,property_1941,Car Parking
amenity_7,property_1941,Garden
amenity_9,property_1941,Non-Flooding
amenity_1,property_1942,Car Parking
amenity_6,property_1942,Common Area
amenity_7,property_1942,Garden
amenity_9,property_1942,Non-Flooding
amenity_11,property_1942,Playground
amenity_1,property_1943,Car Parking
amenity_2,property_1943,Commercial area
amenity_6,property_1943,Common Area
amenity_7,property_1943,Garden
amenity_9,property_1943,Non-Flooding
amenity_1,property_1944,Car Parking
amenity_6,property_1944,Common Area
amenity_7,property_1944,Garden
amenity_9,property_1944,Non-Flooding
No_amenities,property_1945,No amenities
amenity_1,property_1946,Car Parking
amenity_9,property_1946,Non-Flooding
amenity_10,property_1946,Backup Electricity / Generator
