property_id,property_name,property_types,listed_date,updated_date,bedrooms,bathrooms,land_area,floor_area,floor_level,completion_year,facing,price,address,commune,district,city,amenities
244928,"4 Bed, 5 Bath House for Sale & Rent in Toul Tum Poung 1",House,9/8/2024,15/08/2024,4,5,124,N/A,N/A,2020,N/A,"$533,000 ","Toul Tum Poung 1, Chamkarmon, Phnom Penh",Toul Tum Poung 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244925,Land for Sale in Kakab 2,Land/Development,9/8/2024,13/08/2024,N/A,N/A,300,N/A,N/A,2020,N/A,"$500,000 ","Kakab 2, Por Sen Chey, Phnom Penh",Kakab 2,Por Sen Chey,Phnom Penh,
244915,"5 Bed, 6 Bath Villa for Sale in Preaek Lieb",Villa,8/8/2024,8/10/2024,5,6,400,338,2,2020,N/E,"$790,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244914,"4 Bed, 6 Bath Villa for Sale in Preaek Lieb",Villa,8/8/2024,14/08/2024,4,6,276,336,2,2020,E/S,"$430,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244913,"5 Bed, 6 Bath Shophouse for Sale & Rent in Preaek Lieb",Shophouse,8/8/2024,20/08/2024,5,6,117,226,3,2020,N,"$240,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
244912,"5 Bed, 6 Bath Shophouse for Sale in Preaek Lieb",Shophouse,8/8/2024,20/08/2024,5,6,145,226,3,2020,S,"$250,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Non-Flooding"
244890,House for Sale in Phnom Penh Thmey,House,7/8/2024,8/8/2024,N/A,N/A,N/A,N/A,N/A,2020,N/A,"$95,000 ","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,
244898,"12 Bed, 8 Bath Land for Sale in Boeung Trabek",Land/Development,8/8/2024,13/08/2024,12,8,528,N/A,2,2020,N/A,"$1,056,000 ","Boeung Trabek, Chamkarmon, Phnom Penh",Boeung Trabek,Chamkarmon,Phnom Penh,
244897,"6 Bed, 7 Bath House for Sale & Rent in Toul Tum Poung 1",House,8/8/2024,17/12/2024,6,7,156,N/A,N/A,2020,N/A,"$750,000 ","Toul Tum Poung 1, Chamkarmon, Phnom Penh",Toul Tum Poung 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244862,"4 Bed, 5 Bath Shophouse for Sale in Borey Peng Huoth: The Star Platinum Polaris​ II",Shophouse,6/8/2024,12/8/2024,4,5,71,126,3,2020,S,"$130,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244844,"3 Bed, 3 Bath Link House for Sale in Borey Nirouth Chey and Chenda Villa",Unit,6/8/2024,13/11/2024,3,3,71,121,N/A,2021,S,"$70,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Common Area, Non-Flooding"
244793,"5 Bed, 6 Bath Villa for Sale & Rent in Borey Peng Huoth: The Star Platinum Rosato",Villa,2/8/2024,12/8/2024,5,6,315,337,N/A,2021,S,"$720,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Common Area, Non-Flooding, On main road"
244774,"5 Bed, 5 Bath Villa for Sale in Boeung Tumpun",Villa,2/8/2024,2/8/2024,5,5,392,242,2,2021,N/A,"$680,000 ","Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244756,"3 Bed, 4 Bath Link House for Sale in Veal Sbov",Unit,1/8/2024,14/08/2024,3,4,66,114,N/A,2021,S,"$115,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Common Area, Non-Flooding"
244744,Villa for Sale in Chreav,Villa,1/8/2024,1/8/2024,N/A,N/A,400,N/A,N/A,2021,N/A,"$120,000 ","Chreav, Siem Reap, Siem Reap",Chreav,Siem Reap,Siem Reap,
244743,House for Sale in Svay Dankum,House,1/8/2024,1/8/2024,N/A,N/A,N/A,N/A,N/A,2021,N/A,"$450,000 ","Svay Dankum, Siem Reap, Siem Reap",Svay Dankum,Siem Reap,Siem Reap,
244739,"1 Bed, 1 Bath Condo for Sale in Toul Kork Lane",Condo,1/8/2024,1/8/2024,1,1,46,32,13,2024,N/A,"$58,888 ","Boeung Kak 1, Toul Kork, Phnom Penh",Boeung Kak 1,Toul Kork,Phnom Penh,"Car Parking, Gym/Fitness Center, Lift / Elevator, Swimming Pool"
244738,"1 Bed, 1 Bath Condo for Sale in Toul Kork Lane",Condo,1/8/2024,1/8/2024,1,1,46,32,13,2024,N/A,"$58,888 ","Boeung Kak 1, Toul Kork, Phnom Penh",Boeung Kak 1,Toul Kork,Phnom Penh,"Car Parking, Gym/Fitness Center, Lift / Elevator, Swimming Pool"
244732,"1 Bed, 1 Bath Apartment for Sale in BKK 1",Apartment,31/07/2024,6/8/2024,1,1,N/A,52,14,2024,W/N,"$150,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
244729,"4 Bed, 5 Bath Shophouse for Sale in Preaek Ta Sek",Shophouse,31/07/2024,7/8/2024,4,5,154,324,3,2024,W/N,"$295,000 ","Preaek Ta Sek, Chroy Changvar, Phnom Penh",Preaek Ta Sek,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
244724,"1 Bed, 1 Bath Studio for Sale in BKK 1",Studio,31/07/2024,6/8/2024,1,1,N/A,30,9,2024,W/N,"$100,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
244709,"3 Bed, 3 Bath Condo for Sale in CASA by Meridian",Condo,31/07/2024,1/8/2024,3,3,N/A,260,30,2024,N/A,"$680,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Gym/Fitness Center, Lift / Elevator, On main road, Swimming Pool"
244706,"2 Bed, 2 Bath Condo for Sale & Rent in Sen Sok Town",Condo,31/07/2024,1/8/2024,2,2,N/A,88,11,2024,E/S,"$140,000 ","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Common Area, Garden, Gym/Fitness Center, Lift / Elevator, On main road, Playground, Sauna, Sports Facilities, Swimming Pool"
244705,"4 Bed, 5 Bath Shophouse for Sale in Borey Peng Huoth: The Star Platinum Eco Sunrise",Shophouse,31/07/2024,7/8/2024,4,5,103,189,3,2024,W,"$230,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
244704,"4 Bed, 5 Bath Shophouse for Sale in Borey Peng Huoth: The Star Platinum Polaris​ II",Shophouse,31/07/2024,7/8/2024,4,5,79,151,3,2024,S,"$150,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244697,"5 Bed, 6 Bath Villa for Sale in Borey Peng Huoth: The Star Platinum Eco Delta",Villa,30/07/2024,8/8/2024,5,6,427,450,3,2024,S,"$980,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244678,"4 Bed, 5 Bath Villa for Sale in BKK 1",Villa,30/07/2024,31/07/2024,4,5,358,288,2,2024,S,"$1,850,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Garden, Non-Flooding, On main road, Swimming Pool"
244661,"10 Bed, 8 Bath House for Sale in Boeung Tumpun",House,29/07/2024,7/8/2024,10,8,180,N/A,N/A,2024,N/A,"$300,000 ","Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244660,"2 Bed, 1 Bath Apartment for Sale in Boeung Tumpun",Apartment,29/07/2024,14/10/2024,2,1,N/A,52,18,2024,N/A,"$79,000 ","Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,"Car Parking, Commercial area, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
244659,"4 Bed, 4 Bath Villa for Sale in Snaor",Villa,29/07/2024,7/8/2024,4,4,200,N/A,N/A,2024,N/A,"$100,000 ","Snaor, Por Sen Chey, Phnom Penh",Snaor,Por Sen Chey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244655,"1 Bed, 1 Bath Studio for Sale in Orkide The Royal Condominium",Studio,29/07/2024,7/8/2024,1,1,N/A,31,5,2021,N/A,"$65,000 ","Ou Baek K'am, Sen Sok, Phnom Penh",Ou Baek K'am,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
244647,"4 Bed, 5 Bath Shophouse for Sale in Preaek Ta Sek",Shophouse,29/07/2024,6/8/2024,4,5,99,243,N/A,2021,E,"$250,000 ","Preaek Ta Sek, Chroy Changvar, Phnom Penh",Preaek Ta Sek,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Common Area, On main road"
244645,"3 Bed, 3 Bath Link House for Sale in Preaek Lieb",Unit,29/07/2024,6/8/2024,3,3,96,N/A,N/A,2021,S/W,"$120,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Common Area, Non-Flooding"
244644,"4 Bed, 5 Bath Twin Villa for Sale & Rent in Preaek Lieb",Twin Villa,29/07/2024,6/8/2024,4,5,210,262,N/A,2021,S,"$290,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Common Area, Non-Flooding"
244640,Land for Sale in Kouk Khleang,Land/Development,29/07/2024,29/07/2024,N/A,N/A,10100,N/A,N/A,2021,N/A,$325.0/m²,"Kouk Khleang, Sen Sok, Phnom Penh",Kouk Khleang,Sen Sok,Phnom Penh,
244620,"5 Bed, 7 Bath Villa for Sale in The Palms",Villa,29/07/2024,29/07/2024,5,7,375,504,3,2023,S,"$1,300,000 ","National High Way, Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Lift / Elevator, Non-Flooding, Swimming Pool"
244618,"1 Bed, 1 Bath Condo for Sale in Sky Tree Residence",Condo,29/07/2024,29/07/2024,1,1,N/A,61,19,2020,N/A,"$75,000 ","Tuol Sangke, Russey Keo, Phnom Penh",Tuol Sangke,Russey Keo,Phnom Penh,"Car Parking, Garden, Gym/Fitness Center, Lift / Elevator, On main road, Swimming Pool"
244612,"4 Bed, 5 Bath Shophouse for Sale & Rent in Borey Peng Huoth: The Star Platinum Eco Sunrise",Shophouse,28/07/2024,29/07/2024,4,5,71,126,3,2020,W,"$150,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
244589,"2 Bed, 1 Bath Condo for Sale in BKK 3",Condo,26/07/2024,6/8/2024,2,1,N/A,58,21,2020,S,"$125,000 ","BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Common Area, Gym/Fitness Center, Non-Flooding, On main road, Swimming Pool, Backup Electricity / Generator"
244580,"4 Bed, 5 Bath Twin Villa for Sale in Preaek Lieb",Twin Villa,26/07/2024,6/8/2024,4,5,168,225,N/A,2020,S,"$230,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Common Area, Non-Flooding"
244578,"4 Bed, 5 Bath Shophouse for Sale in Borey Peng Huoth: The Star Platinum Polaris​ II",Shophouse,26/07/2024,6/8/2024,4,5,71,126,N/A,2020,N,"$126,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Common Area, Non-Flooding, On main road"
244577,"4 Bed, 5 Bath Twin Villa for Sale in Preaek Ta Sek",Twin Villa,26/07/2024,20/08/2024,4,5,168,225,3,2020,N/A,"$225,000 ","Preaek Ta Sek, Chroy Changvar, Phnom Penh",Preaek Ta Sek,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244544,"3 Bed, 2 Bath Condo for Sale & Rent in The Bridge",Condo,25/07/2024,7/8/2024,3,2,N/A,108,43,2018,S,"$1,200 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool, Backup Electricity / Generator"
244539,5 Bed Shophouse for Sale in Preaek Ta Sek,Shophouse,25/07/2024,2/8/2024,5,N/A,105,243,N/A,2018,N/A,"$260,000 ","Preaek Ta Sek, Chroy Changvar, Phnom Penh",Preaek Ta Sek,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
244532,5 Bed Shophouse for Sale in Nirouth,Shophouse,25/07/2024,1/8/2024,5,N/A,220,162,N/A,2018,S,"$185,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Common Area, Non-Flooding, On main road"
244528,"2 Bed, 2 Bath Condo for Sale & Rent in Chroy Changvar",Condo,25/07/2024,1/8/2024,2,2,N/A,134,24,2018,N/A,"$350,000 ","Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
244518,"4 Bed, 5 Bath Shophouse for Sale & Rent in Tuol Sangkae 2",Shophouse,25/07/2024,31/07/2024,4,5,68,204,3,2018,N/A,"$550,000 ","Tuol Sangkae 2, Russey Keo, Phnom Penh",Tuol Sangkae 2,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
244514,"2 Bed, 1 Bath Condo for Sale in Time Square 3",Condo,25/07/2024,31/07/2024,2,1,N/A,50,13,2023,N/A,"$75,000 ","Boeung Kak 2, Toul Kork, Phnom Penh",Boeung Kak 2,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
244506,Link House for Sale in Ponhea Pon,Unit,25/07/2024,26/07/2024,N/A,N/A,67,84,2,2023,N/A,"$56,000 ","Ponhea Pon, Prek Pnov, Phnom Penh",Ponhea Pon,Prek Pnov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244498,"5 Bed, 3 Bath House for Sale in Boeung Tumpun",House,24/07/2024,1/8/2024,5,3,144,N/A,N/A,2023,N/A,"$210,000 ","Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244490,Land for Sale in Krang Thnong,Land/Development,24/07/2024,2/8/2024,N/A,N/A,1456,N/A,N/A,2023,N/A,"$680,000 ","Krang Thnong, Sen Sok, Phnom Penh",Krang Thnong,Sen Sok,Phnom Penh,
244484,"1 Bed, 1 Bath Condo for Sale in Tonle Bassac",Condo,24/07/2024,1/8/2024,1,1,N/A,33,22,2023,N/A,"$100,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
244483,"4 Bed, 5 Bath Twin Villa for Sale in Cheung Aek",Twin Villa,24/07/2024,2/9/2024,4,5,193,216,N/A,2023,S,"$257,000 ","Cheung Aek, Dangkao, Phnom Penh",Cheung Aek,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244464,"4 Bed, 5 Bath Link House for Sale in Phnom Penh Thmey",Unit,23/07/2024,31/07/2024,4,5,90,192,N/A,2023,N/A,"$175,000 ","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244459,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Platinum Eco Delta",Twin Villa,23/07/2024,30/07/2024,4,5,169,216,N/A,2023,N/E,"$280,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Common Area, Non-Flooding"
244432,"4 Bed, 5 Bath Villa for Sale in Bak Kaeng",Villa,23/07/2024,23/07/2024,4,5,253,270,N/A,2023,E/S,"$375,000 ","Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Non-Flooding"
244405,"5 Bed, 6 Bath Twin Villa for Sale in Chak Angrae Leu",Twin Villa,22/07/2024,8/1/2025,5,6,184,253,N/A,2023,N,"$395,000 ","Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
244403,"5 Bed, 6 Bath Twin Villa for Sale in Chak Angrae Leu",Twin Villa,22/07/2024,26/07/2024,5,6,184,253,N/A,2023,N,"$400,000 ","Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Non-Flooding"
244388,"2 Bed, 2 Bath Condo for Sale in BKK 3",Condo,22/07/2024,22/07/2024,2,2,N/A,56,6,2023,N/A,"$120,000 ","BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Lift / Elevator, Non-Flooding"
244335,"4 Bed, 5 Bath Link House for Sale in Nirouth",Unit,19/07/2024,9/10/2024,4,5,100,180,N/A,2023,N,"$180,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
